random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.041626,0.033836,0.005317,0.001528,0.001046,0.000484,0.000375,0.000186,0.000000,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.049742,0.051303,0.006843,0.001722,0.000375,0.000147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.038758,0.026457,0.008735,0.003283,0.003121,0.001699,0.001900,0.001390,0.000802,0.001120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.016729,0.005273,0.005928,0.003402,0.003487,0.002296,0.002449,0.002126,0.001534,0.001531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043518,0.032206,0.007514,0.002457,0.001961,0.000968,0.000619,0.000335,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050047,0.041963,0.005501,0.001366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.052854,0.050881,0.008247,0.002426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.024174,0.014077,0.002205,0.000830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.027164,0.012850,0.004036,0.001650,0.001168,0.000825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.026309,0.014025,0.006233,0.002862,0.002510,0.001758,0.001351,0.000900,0.000375,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013189,0.005551,0.006172,0.004163,0.003121,0.001665,0.001961,0.001295,0.001229,0.001295,0.000436,0.000231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028140,0.010061,0.006172,0.002886,0.002754,0.001402,0.001656,0.001154,0.001229,0.000907,0.000924,0.000907,0.000192,0.000866,0.000000,0.000000,0.000000,0.000000
0.017156,0.004812,0.006050,0.003893,0.002999,0.001487,0.001778,0.001312,0.000863,0.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033449,0.021405,0.009101,0.004265,0.004341,0.002843,0.002632,0.001896,0.001534,0.001540,0.000192,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.052000,0.046186,0.006538,0.001605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.044799,0.032843,0.006538,0.002407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
