random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.014593,0.010491,0.012213,0.010333,0.010871,0.010175,0.009894,0.009465,0.008613,0.008637,0.005989,0.006468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.016485,0.011023,0.013128,0.010985,0.010260,0.010757,0.006843,0.004371,0.003609,0.002699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.026309,0.017937,0.020878,0.017181,0.017156,0.016917,0.014166,0.011933,0.011786,0.010158,0.009040,0.008836,0.003060,0.004720,0.000000,0.000000,0.000000,0.000000
0.025882,0.016860,0.019902,0.015969,0.016180,0.015561,0.013556,0.010918,0.011603,0.010621,0.009284,0.008950,0.003975,0.006016,0.000000,0.000000,0.000000,0.000000
0.026126,0.016082,0.019048,0.014524,0.014959,0.014524,0.012152,0.009417,0.010504,0.009200,0.008552,0.009200,0.003243,0.005578,0.000000,0.000000,0.000000,0.000000
0.024601,0.016037,0.018681,0.014622,0.015264,0.014441,0.012945,0.010486,0.011298,0.010341,0.009040,0.009688,0.003975,0.004935,0.000000,0.000000,0.000000,0.000000
0.024357,0.015263,0.018498,0.014452,0.015264,0.014415,0.013006,0.010396,0.011481,0.010212,0.009894,0.010065,0.005623,0.007889,0.000000,0.000000,0.000000,0.000000
0.026370,0.018386,0.021366,0.017932,0.017827,0.017808,0.015142,0.012602,0.013434,0.011858,0.012091,0.011651,0.009284,0.010866,0.000985,0.001735,0.000000,0.000000
0.012579,0.007732,0.008796,0.006743,0.006904,0.005424,0.005806,0.004885,0.005012,0.004765,0.003487,0.004345,0.000000,0.000360,0.000000,0.000000,0.000000,0.000000
0.001168,0.001247,0.000000,0.000051,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003914,0.002988,0.002693,0.001683,0.001778,0.001683,0.000558,0.000493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012823,0.010126,0.010993,0.009761,0.009833,0.009252,0.008857,0.008159,0.007636,0.007430,0.004707,0.006374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013128,0.010075,0.011115,0.009744,0.009833,0.009229,0.008735,0.008052,0.007697,0.007170,0.005440,0.007133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003975,0.003288,0.003365,0.003148,0.002938,0.002378,0.002327,0.002378,0.000863,0.001399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010687,0.008334,0.009040,0.007995,0.008002,0.007354,0.007148,0.006109,0.006416,0.006109,0.004524,0.006072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012640,0.010060,0.010871,0.009645,0.009711,0.009269,0.008613,0.007762,0.007697,0.006895,0.006233,0.006895,0.001595,0.003805,0.000000,0.000000,0.000000,0.000000
0.012091,0.009537,0.010260,0.008899,0.008979,0.008448,0.007941,0.007134,0.007148,0.006421,0.005745,0.006421,0.001290,0.003004,0.000000,0.000000,0.000000,0.000000
0.012213,0.009509,0.010382,0.009136,0.009101,0.008391,0.008063,0.007272,0.007331,0.006638,0.006355,0.006638,0.002877,0.005631,0.000000,0.000000,0.000000,0.000000
0.011847,0.009282,0.010016,0.008803,0.008674,0.008030,0.007636,0.006520,0.006904,0.006225,0.005867,0.006225,0.002327,0.005599,0.000000,0.000000,0.000000,0.000000
0.003975,0.003283,0.003487,0.003283,0.003182,0.002759,0.002938,0.002759,0.002449,0.002759,0.000863,0.001851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012579,0.010079,0.010871,0.009704,0.009711,0.009179,0.008674,0.007943,0.007941,0.007119,0.007209,0.007119,0.004707,0.007119,0.000000,0.000000,0.000000,0.000000
0.012091,0.009741,0.010382,0.009365,0.009223,0.008913,0.008186,0.007334,0.007514,0.006694,0.006782,0.006694,0.004341,0.006657,0.000000,0.000000,0.000000,0.000000
0.017400,0.013118,0.014532,0.012281,0.012884,0.011977,0.011603,0.010875,0.010565,0.009506,0.009467,0.009506,0.006965,0.007605,0.000000,0.000000,0.000000,0.000000
0.013495,0.009356,0.010993,0.009199,0.009284,0.008764,0.007697,0.006514,0.005806,0.005448,0.002388,0.003079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015569,0.010804,0.012640,0.010727,0.010138,0.010572,0.007331,0.005615,0.004585,0.003601,0.000863,0.001084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.024235,0.014575,0.018132,0.014183,0.014410,0.013969,0.011908,0.009657,0.010138,0.009408,0.007819,0.007733,0.002571,0.003956,0.000000,0.000000,0.000000,0.000000
0.025577,0.017230,0.019963,0.015939,0.016607,0.015680,0.014105,0.011290,0.012152,0.011142,0.009650,0.009925,0.003975,0.005903,0.000000,0.000000,0.000000,0.000000
0.027286,0.017760,0.020939,0.016454,0.017156,0.016417,0.014410,0.011305,0.012701,0.011193,0.011054,0.011193,0.006721,0.008992,0.000000,0.000000,0.000000,0.000000
