random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.036134,0.009136,0.015264,0.009058,0.010504,0.008546,0.006538,0.006813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093740,0.110121,0.028689,0.008725,0.012518,0.008307,0.004768,0.005387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110338,0.117748,0.033998,0.006786,0.011847,0.006786,0.005317,0.006227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100879,0.112877,0.028994,0.007457,0.011786,0.007118,0.007087,0.006290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034120,0.008948,0.014898,0.008948,0.010810,0.008869,0.007697,0.008081,0.000558,0.001419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108934,0.116387,0.034608,0.007739,0.011908,0.007178,0.001595,0.004374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109972,0.116868,0.030459,0.005707,0.010016,0.005707,0.004280,0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.076836,0.068453,0.021183,0.007887,0.010810,0.007351,0.006355,0.006011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.052122,0.031712,0.018498,0.009517,0.011847,0.009166,0.007392,0.007723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113267,0.119033,0.034792,0.006638,0.010932,0.006563,0.001778,0.002983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113023,0.118905,0.032168,0.005671,0.010199,0.005671,0.005256,0.005671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.056028,0.040776,0.018010,0.008674,0.010993,0.008248,0.006965,0.006699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.070124,0.060604,0.022038,0.009191,0.012152,0.008844,0.006355,0.006999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111864,0.119050,0.033022,0.006160,0.010382,0.006160,0.002327,0.003360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108385,0.116377,0.031069,0.006068,0.010749,0.006068,0.006233,0.006068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.041016,0.012187,0.016424,0.009435,0.011237,0.008924,0.007453,0.007587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095814,0.111440,0.028811,0.008564,0.012274,0.007957,0.004402,0.005381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112718,0.118978,0.031130,0.005340,0.009345,0.005340,0.002999,0.004183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098622,0.111258,0.027164,0.007083,0.011115,0.006706,0.006477,0.005915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.008600,0.014349,0.008600,0.010321,0.008482,0.007087,0.007535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110094,0.116443,0.036134,0.008067,0.012274,0.007432,0.002022,0.003510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.115708,0.121734,0.035585,0.006271,0.011359,0.006271,0.005501,0.006122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.074823,0.067931,0.020634,0.007726,0.010871,0.007420,0.006660,0.006617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.047118,0.029343,0.017644,0.009365,0.011542,0.009014,0.007087,0.007882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.107104,0.115132,0.028628,0.005484,0.008247,0.005298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113206,0.118985,0.033998,0.006225,0.011237,0.006225,0.006050,0.006225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.058468,0.042821,0.018437,0.008688,0.011176,0.008262,0.007148,0.007020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.072870,0.061214,0.022587,0.009267,0.012335,0.008844,0.006660,0.007075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109056,0.116598,0.031374,0.006168,0.010321,0.006168,0.002693,0.003888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108629,0.116550,0.030032,0.005630,0.010016,0.005630,0.005562,0.005630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032778,0.009257,0.014959,0.009139,0.010626,0.008706,0.006843,0.007169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094228,0.109079,0.029422,0.009128,0.013311,0.008787,0.005684,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111070,0.117080,0.031923,0.005977,0.010382,0.005977,0.004036,0.004931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098805,0.111299,0.028567,0.007641,0.012030,0.007302,0.007392,0.006587,0.000000,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033083,0.009047,0.014898,0.009047,0.010810,0.008968,0.007392,0.007743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111741,0.118759,0.037721,0.008328,0.013067,0.007843,0.002510,0.004257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.114732,0.121582,0.034914,0.006193,0.011176,0.006193,0.005562,0.006118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079094,0.094718,0.022404,0.008218,0.011664,0.007912,0.007209,0.006651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.051268,0.031900,0.018010,0.009254,0.011481,0.008863,0.007026,0.007614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.106738,0.115083,0.029116,0.005709,0.008674,0.005448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.114915,0.120539,0.036805,0.006928,0.012518,0.006928,0.007209,0.006928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054685,0.038908,0.016912,0.008069,0.010321,0.007719,0.006233,0.006556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075128,0.062212,0.024357,0.009952,0.013495,0.009645,0.007575,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.115159,0.120795,0.035646,0.006497,0.011298,0.006497,0.003609,0.004742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110521,0.117717,0.029055,0.005070,0.009040,0.005070,0.004463,0.005032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.038392,0.011854,0.016424,0.009649,0.011603,0.009412,0.007880,0.008034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.092275,0.108310,0.025821,0.007772,0.010810,0.007127,0.002938,0.002919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109850,0.116379,0.032412,0.006426,0.011176,0.006426,0.004951,0.005604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099354,0.111744,0.028628,0.007550,0.011908,0.007173,0.007148,0.006342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032351,0.009060,0.014837,0.009060,0.010810,0.008980,0.007575,0.007991,0.000131,0.000633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110643,0.117834,0.039063,0.009225,0.014654,0.008739,0.004768,0.006237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.117295,0.123654,0.038575,0.007190,0.013067,0.007190,0.007270,0.007190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.076958,0.069180,0.023258,0.008862,0.012457,0.008519,0.008063,0.007411,0.000619,0.001795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054075,0.031615,0.018926,0.009590,0.012030,0.009239,0.007453,0.008109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112596,0.117939,0.032839,0.006052,0.009894,0.005903,0.001229,0.002354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112718,0.118213,0.034120,0.006485,0.011603,0.006485,0.006538,0.006485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
